pattern_type_id,pattern_boundary_type,pattern_duration_weeks,pattern_height_pct,measured_move_target_pct,reward_risk_ratio,pattern_touches_upper,pattern_touches_lower,breakout_direction,trend_direction_lt,weekly_chart_alignment,breakout_strength_pct,gap_breakout,last_day_rule_stop_pct,oi_change_in_pattern_pct,volume_breakout_vs_avg,news_sentiment_vs_pattern,pattern_obviousness_score,symbol,entry_date,entry_price,breakout_success
5.0,0.0,12.0,13.221,13.221,1.879,1.0,2.0,1.0,0.0,0.0,-8.437,0.0,7.037,0.0,0.784,0.0,0.667,BHARTIARTL,2023-03-13 00:00:00,765.2999877929688,1
9.0,0.0,3.8,8.046,8.046,2.503,2.0,3.0,-1.0,-1.0,1.0,-2.915,0.0,3.214,0.0,1.784,0.0,0.382,BHARTIARTL,2023-03-20 00:00:00,754.7999877929688,0
9.0,0.0,4.8,8.046,8.046,1.897,2.0,3.0,-1.0,0.0,0.0,-3.622,0.0,4.24,0.0,0.486,0.0,0.414,BHARTIARTL,2023-03-27 00:00:00,761.75,0
10.0,0.0,4.2,7.447,7.447,1.378,1.0,3.0,1.0,0.0,0.0,-4.333,1.0,5.403,0.0,0.465,0.0,0.43,BHARTIARTL,2023-04-05 00:00:00,763.4500122070312,1
10.0,0.0,3.2,4.866,4.866,8.141,3.0,3.0,1.0,0.0,0.0,-0.67,0.0,0.598,0.0,1.031,0.0,0.319,BHARTIARTL,2023-04-13 00:00:00,767.0499877929688,0
10.0,0.0,4.2,6.516,6.516,7.063,1.0,3.0,1.0,0.0,0.0,-2.117,0.0,0.922,0.0,0.603,0.0,0.401,BHARTIARTL,2023-04-21 00:00:00,765.2000122070312,0
12.0,0.0,5.2,6.382,6.382,2.853,2.0,3.0,1.0,0.0,0.0,-0.342,0.0,2.237,0.0,1.005,0.0,0.395,BHARTIARTL,2023-04-28 00:00:00,799.2999877929688,0
12.0,0.0,6.2,8.612,8.612,7.766,1.0,3.0,1.0,0.0,0.0,-2.417,0.0,1.109,0.0,0.35,0.0,0.512,BHARTIARTL,2023-05-08 00:00:00,793.75,0
0.0,0.0,3.8,6.909,6.909,6.352,1.0,4.0,-1.0,0.0,0.0,-5.236,0.0,1.088,0.0,0.616,0.0,0.389,BHARTIARTL,2023-05-15 00:00:00,797.0499877929688,0
0.0,0.0,4.8,7.021,7.021,4.103,2.0,4.0,-1.0,1.0,0.0,-7.069,0.0,1.711,0.0,0.728,0.0,0.403,BHARTIARTL,2023-05-22 00:00:00,801.8499755859375,0
0.0,0.0,5.8,9.548,9.548,3.071,2.0,4.0,-1.0,0.0,0.0,-8.69,0.0,3.109,0.0,1.154,0.0,0.557,BHARTIARTL,2023-05-29 00:00:00,821.25,0
5.0,0.0,12.0,17.92,17.92,15.696,1.0,3.0,1.0,1.0,1.0,-5.879,0.0,1.142,0.0,1.219,0.0,1.0,BHARTIARTL,2023-06-05 00:00:00,834.5,0
5.0,0.0,12.0,17.984,17.984,32.945,1.0,3.0,1.0,1.0,1.0,-6.217,0.0,0.546,0.0,0.601,0.0,1.0,BHARTIARTL,2023-06-12 00:00:00,836.3499755859375,0
5.0,0.0,12.0,17.892,17.892,8.818,1.0,2.0,1.0,1.0,1.0,-5.733,0.0,2.029,0.0,0.922,0.0,1.0,BHARTIARTL,2023-06-19 00:00:00,828.1500244140625,0
5.0,0.0,12.0,17.536,17.536,11.145,1.0,2.0,1.0,1.0,1.0,-3.82,1.0,1.573,0.0,1.421,0.0,1.0,BHARTIARTL,2023-06-26 00:00:00,851.9500122070312,0
5.0,0.0,12.0,15.492,15.492,29.934,1.0,5.0,1.0,1.0,1.0,-1.08,0.0,0.518,0.0,0.607,0.0,0.979,BHARTIARTL,2023-07-04 00:00:00,865.1500244140625,0
5.0,0.0,12.0,15.479,15.479,6.718,2.0,4.0,1.0,1.0,1.0,-0.472,0.0,2.304,0.0,0.726,0.0,0.94,BHARTIARTL,2023-07-11 00:00:00,891.9000244140625,0
5.0,0.0,12.0,16.057,16.057,53.525,4.0,1.0,1.0,1.0,1.0,-2.069,0.0,0.3,0.0,0.953,0.0,0.983,BHARTIARTL,2023-07-18 00:00:00,875.4500122070312,0
5.0,0.0,12.0,13.849,13.849,16.735,5.0,2.0,1.0,1.0,1.0,-0.948,0.0,0.828,0.0,0.698,0.0,0.852,BHARTIARTL,2023-07-25 00:00:00,883.6500244140625,0
6.0,0.0,12.0,14.828,14.828,1.131,3.0,5.0,-1.0,1.0,0.0,-13.551,0.0,13.109,0.0,0.757,0.0,0.83,BHARTIARTL,2023-08-01 00:00:00,891.6500244140625,0
6.0,0.0,12.0,14.742,14.742,1.135,5.0,2.0,-1.0,1.0,0.0,-13.713,0.0,12.985,0.0,0.687,0.0,0.792,BHARTIARTL,2023-08-08 00:00:00,885.4000244140625,0
9.0,0.0,2.6,5.063,5.063,7.964,6.0,1.0,-1.0,0.0,0.0,-1.102,0.0,0.636,0.0,0.741,0.0,0.296,BHARTIARTL,2023-08-16 00:00:00,856.9500122070312,0
9.0,0.0,3.6,5.942,5.942,3.461,6.0,4.0,-1.0,0.0,0.0,-3.253,0.0,1.717,0.0,0.92,0.0,0.347,BHARTIARTL,2023-08-23 00:00:00,868.1500244140625,0
6.0,0.0,12.0,9.874,9.874,2.321,6.0,2.0,-1.0,0.0,0.0,-4.42,0.0,4.254,0.0,3.149,0.0,0.586,BHARTIARTL,2023-08-30 00:00:00,857.75,0
10.0,0.0,2.8,3.739,3.739,1.527,4.0,3.0,1.0,0.0,0.0,-1.597,0.0,2.449,0.0,0.477,0.0,0.267,BHARTIARTL,2023-09-06 00:00:00,880.2999877929688,1
10.0,0.0,3.8,5.62,5.62,18.732,2.0,3.0,1.0,0.0,0.0,-0.68,1.0,0.3,0.0,0.925,0.0,0.404,BHARTIARTL,2023-09-13 00:00:00,915.1500244140625,0
10.0,0.0,4.8,11.552,11.552,38.506,1.0,3.0,1.0,0.0,0.0,-4.005,0.0,0.3,0.0,1.072,0.0,0.704,BHARTIARTL,2023-09-21 00:00:00,917.9500122070312,0
10.0,0.0,5.8,11.552,11.552,38.506,1.0,3.0,1.0,0.0,0.0,-2.999,0.0,0.3,0.0,0.951,0.0,0.702,BHARTIARTL,2023-09-28 00:00:00,925.6500244140625,0
5.0,0.0,12.0,10.944,10.944,10.757,1.0,3.0,1.0,0.0,0.0,-2.092,0.0,1.017,0.0,1.528,0.0,0.713,BHARTIARTL,2023-10-06 00:00:00,926.0499877929688,0
5.0,0.0,12.0,11.548,11.548,32.761,3.0,3.0,1.0,0.0,0.0,-0.674,0.0,0.352,0.0,1.184,0.0,0.764,BHARTIARTL,2023-10-13 00:00:00,954.2000122070312,0
5.0,0.0,12.0,12.005,12.005,40.016,6.0,3.0,1.0,1.0,1.0,-1.802,0.0,0.3,0.0,0.952,0.0,0.804,BHARTIARTL,2023-10-20 00:00:00,945.2000122070312,0
5.0,0.0,12.0,12.377,12.377,13.89,6.0,3.0,1.0,0.0,0.0,-4.754,0.0,0.891,0.0,0.761,0.0,0.789,BHARTIARTL,2023-10-30 00:00:00,926.25,0
6.0,0.0,12.0,12.785,12.785,2.344,6.0,3.0,-1.0,0.0,0.0,-9.881,0.0,5.455,0.0,0.834,0.0,0.803,BHARTIARTL,2023-11-06 00:00:00,939.2000122070312,0
6.0,0.0,12.0,13.21,13.21,1.414,6.0,3.0,-1.0,1.0,0.0,-10.442,1.0,9.341,0.0,0.29,0.0,0.833,BHARTIARTL,2023-11-13 00:00:00,935.0,0
0.0,0.0,6.8,7.827,7.827,0.813,2.0,1.0,-1.0,1.0,0.0,-7.365,0.0,9.626,0.0,1.106,0.0,0.55,BHARTIARTL,2023-11-21 00:00:00,970.8499755859375,0
0.0,0.0,7.8,10.601,10.601,0.805,1.0,1.0,-1.0,1.0,0.0,-9.989,0.0,13.169,0.0,1.227,0.0,0.734,BHARTIARTL,2023-11-29 00:00:00,995.4000244140625,0
0.0,0.0,8.8,17.37,17.37,0.838,2.0,1.0,-1.0,1.0,0.0,-15.149,0.0,20.718,0.0,0.975,0.0,1.0,BHARTIARTL,2023-12-06 00:00:00,1024.449951171875,0
1.0,0.0,8.8,16.453,16.453,54.843,2.0,1.0,1.0,1.0,1.0,-4.847,0.0,0.3,0.0,1.525,0.0,1.0,BHARTIARTL,2023-12-13 00:00:00,999.9000244140625,0
5.0,0.0,12.0,15.226,15.226,50.753,2.0,1.0,1.0,1.0,1.0,-5.497,0.0,0.3,0.0,0.797,0.0,1.0,BHARTIARTL,2023-12-20 00:00:00,971.5499877929688,0
5.0,0.0,12.0,14.738,14.738,6.487,2.0,1.0,1.0,0.0,0.0,-2.366,0.0,2.272,0.0,0.997,0.0,1.0,BHARTIARTL,2023-12-28 00:00:00,1036.699951171875,0
5.0,0.0,12.0,14.538,14.538,10.866,4.0,1.0,1.0,1.0,1.0,-1.028,1.0,1.338,0.0,0.765,0.0,1.0,BHARTIARTL,2024-01-04 00:00:00,1047.9000244140625,1
5.0,0.0,12.0,16.736,16.736,24.034,1.0,1.0,1.0,1.0,1.0,-0.988,0.0,0.696,0.0,0.67,0.0,1.0,BHARTIARTL,2024-01-11 00:00:00,1062.8499755859375,0
5.0,0.0,12.0,20.415,20.415,34.349,1.0,1.0,1.0,1.0,1.0,-2.842,0.0,0.594,0.0,0.977,0.0,1.0,BHARTIARTL,2024-01-18 00:00:00,1087.050048828125,0
5.0,0.0,12.0,26.298,26.298,87.2,1.0,1.0,1.0,1.0,1.0,-3.34,0.0,0.302,0.0,2.182,0.0,1.0,BHARTIARTL,2024-01-29 00:00:00,1162.1500244140625,0
5.0,0.0,12.0,23.605,23.605,49.391,1.0,4.0,1.0,1.0,1.0,-4.152,0.0,0.478,0.0,0.956,0.0,1.0,BHARTIARTL,2024-02-05 00:00:00,1113.550048828125,0
5.0,0.0,12.0,23.821,23.821,66.713,1.0,2.0,1.0,1.0,1.0,-6.696,0.0,0.357,0.0,0.765,0.0,1.0,BHARTIARTL,2024-02-12 00:00:00,1118.699951171875,0
5.0,0.0,12.0,21.487,21.487,71.622,1.0,3.0,1.0,1.0,1.0,-6.717,0.0,0.3,0.0,0.562,0.0,1.0,BHARTIARTL,2024-02-19 00:00:00,1142.199951171875,0
6.0,0.0,12.0,24.176,24.176,1.764,1.0,1.0,-1.0,1.0,0.0,-17.266,0.0,13.708,0.0,1.182,0.0,1.0,BHARTIARTL,2024-02-26 00:00:00,1110.050048828125,0
6.0,0.0,12.0,23.491,23.491,2.069,1.0,1.0,-1.0,1.0,0.0,-17.573,0.0,11.352,0.0,1.029,0.0,1.0,BHARTIARTL,2024-03-04 00:00:00,1133.5,0
10.0,0.0,2.4,10.467,10.467,34.891,2.0,3.0,1.0,1.0,1.0,-1.781,0.0,0.3,0.0,0.966,0.0,0.402,BHARTIARTL,2024-03-12 00:00:00,1204.25,0
6.0,0.0,12.0,27.847,27.847,1.045,1.0,1.0,-1.0,1.0,0.0,-27.635,0.0,26.658,0.0,0.722,0.0,1.0,BHARTIARTL,2024-03-19 00:00:00,1228.3499755859375,0
6.0,0.0,12.0,22.957,22.957,1.206,4.0,1.0,-1.0,1.0,0.0,-20.467,0.0,19.032,0.0,1.782,0.0,0.895,BHARTIARTL,2024-03-27 00:00:00,1224.800048828125,0
5.0,0.0,12.0,17.741,17.741,5.999,5.0,1.0,1.0,1.0,1.0,-1.55,0.0,2.957,0.0,1.515,0.0,0.795,BHARTIARTL,2024-04-04 00:00:00,1206.8499755859375,1
5.0,0.0,12.0,15.731,15.731,9.366,5.0,1.0,1.0,0.0,0.0,-1.253,0.0,1.68,0.0,1.006,0.0,0.701,BHARTIARTL,2024-04-12 00:00:00,1225.550048828125,1
5.0,0.0,12.0,17.168,17.168,6.208,1.0,1.0,1.0,1.0,1.0,-0.578,0.0,2.766,0.0,1.891,0.0,0.784,BHARTIARTL,2024-04-22 00:00:00,1297.550048828125,0
5.0,0.0,12.0,19.333,19.333,64.087,2.0,3.0,1.0,1.0,1.0,-2.068,0.0,0.302,0.0,0.793,0.0,0.948,BHARTIARTL,2024-04-29 00:00:00,1332.449951171875,0
5.0,0.0,12.0,19.974,19.974,25.132,2.0,3.0,1.0,1.0,1.0,-5.214,0.0,0.795,0.0,0.81,0.0,0.933,BHARTIARTL,2024-05-07 00:00:00,1286.1500244140625,0
6.0,0.0,12.0,22.915,22.915,1.392,2.0,3.0,-1.0,1.0,0.0,-17.155,0.0,16.466,0.0,0.552,0.0,0.949,BHARTIARTL,2024-05-14 00:00:00,1284.300048828125,0
6.0,0.0,12.0,23.21,23.21,1.202,3.0,3.0,-1.0,1.0,0.0,-22.471,0.0,19.309,0.0,0.781,0.0,0.95,BHARTIARTL,2024-05-22 00:00:00,1347.9000244140625,0
6.0,0.0,12.0,27.746,27.746,1.112,1.0,3.0,-1.0,1.0,0.0,-24.754,0.0,24.945,0.0,0.302,0.0,1.0,BHARTIARTL,2024-05-29 00:00:00,1377.0999755859375,0
5.0,0.0,12.0,22.194,22.194,3.577,1.0,2.0,1.0,1.0,1.0,-8.501,0.0,6.205,0.0,2.729,0.0,0.935,BHARTIARTL,2024-06-05 00:00:00,1344.3499755859375,0
5.0,0.0,12.0,19.965,19.965,19.996,3.0,1.0,1.0,1.0,1.0,-0.654,0.0,0.998,0.0,0.588,0.0,0.894,BHARTIARTL,2024-06-12 00:00:00,1438.4000244140625,0
5.0,0.0,12.0,19.596,19.596,65.321,1.0,2.0,1.0,1.0,1.0,-4.368,0.0,0.3,0.0,1.152,0.0,0.86,BHARTIARTL,2024-06-20 00:00:00,1381.1500244140625,0
6.0,0.0,12.0,24.237,24.237,1.163,1.0,2.0,-1.0,1.0,0.0,-23.362,0.0,20.832,0.0,1.193,0.0,0.892,BHARTIARTL,2024-06-27 00:00:00,1475.800048828125,0
6.0,0.0,12.0,29.262,29.262,1.566,1.0,2.0,-1.0,1.0,0.0,-20.011,0.0,18.689,0.0,0.958,0.0,1.0,BHARTIARTL,2024-07-04 00:00:00,1423.050048828125,0
6.0,0.0,12.0,26.592,26.592,1.46,1.0,3.0,-1.0,1.0,0.0,-19.391,0.0,18.212,0.0,0.398,0.0,0.937,BHARTIARTL,2024-07-11 00:00:00,1437.949951171875,0
6.0,0.0,12.0,24.446,24.446,1.684,1.0,1.0,-1.0,1.0,0.0,-21.705,0.0,14.52,0.0,0.789,0.0,0.935,BHARTIARTL,2024-07-19 00:00:00,1461.75,0
0.0,0.0,5.8,11.076,11.076,36.922,1.0,2.0,-1.0,1.0,0.0,-5.558,0.0,0.3,0.0,0.505,0.0,0.504,BHARTIARTL,2024-07-26 00:00:00,1514.4000244140625,0
6.0,0.0,12.0,24.663,24.663,1.411,1.0,1.0,-1.0,1.0,0.0,-23.498,0.0,17.482,0.0,0.583,0.0,0.904,BHARTIARTL,2024-08-02 00:00:00,1493.800048828125,0
6.0,0.0,12.0,24.698,24.698,1.741,1.0,1.0,-1.0,0.0,0.0,-19.093,0.0,14.187,0.0,0.76,0.0,0.881,BHARTIARTL,2024-08-09 00:00:00,1464.0999755859375,0
10.0,0.0,3.6,6.715,6.715,1.8,2.0,2.0,1.0,1.0,1.0,-2.718,0.0,3.731,0.0,1.375,0.0,0.3,BHARTIARTL,2024-08-19 00:00:00,1469.6500244140625,1
0.0,0.0,5.2,7.228,7.228,1.098,2.0,2.0,-1.0,0.0,0.0,-5.915,0.0,6.582,0.0,1.147,0.0,0.317,BHARTIARTL,2024-08-26 00:00:00,1513.550048828125,0
0.0,0.0,6.2,13.139,13.139,0.956,1.0,2.0,-1.0,1.0,0.0,-11.7,0.0,13.741,0.0,5.81,0.0,0.578,BHARTIARTL,2024-09-02 00:00:00,1571.3499755859375,0
5.0,0.0,12.0,15.303,15.303,26.027,2.0,2.0,1.0,1.0,1.0,-4.299,0.0,0.588,0.0,0.729,0.0,0.736,BHARTIARTL,2024-09-09 00:00:00,1542.6500244140625,1
5.0,0.0,12.0,17.257,17.257,57.522,2.0,2.0,1.0,1.0,1.0,-1.236,0.0,0.3,0.0,0.745,0.0,0.868,BHARTIARTL,2024-09-16 00:00:00,1635.449951171875,0
5.0,0.0,12.0,18.399,18.399,6.884,1.0,2.0,1.0,1.0,1.0,-0.676,0.0,2.673,0.0,3.103,0.0,0.978,BHARTIARTL,2024-09-23 00:00:00,1750.449951171875,0
5.0,0.0,12.0,21.186,21.186,30.372,1.0,2.0,1.0,1.0,1.0,-2.496,0.0,0.698,0.0,1.127,0.0,1.0,BHARTIARTL,2024-09-30 00:00:00,1709.550048828125,0
5.0,0.0,12.0,34.859,34.859,33.491,1.0,1.0,1.0,1.0,1.0,-4.2,0.0,1.041,0.0,0.555,0.0,0.793,MARUTI,2020-06-29 00:00:00,5678.7001953125,0
1.0,0.0,4.4,13.17,13.17,3.381,2.0,1.0,1.0,1.0,1.0,-1.25,0.0,3.896,0.0,0.692,0.0,0.432,MARUTI,2020-07-06 00:00:00,6123.60009765625,0
1.0,0.0,5.4,16.939,16.939,3.857,2.0,1.0,1.0,1.0,1.0,-4.71,0.0,4.392,0.0,0.783,0.0,0.563,MARUTI,2020-07-13 00:00:00,5988.85009765625,1
6.0,0.0,12.0,31.272,31.272,2.017,2.0,1.0,-1.0,1.0,0.0,-27.644,0.0,15.508,0.0,0.471,0.0,0.798,MARUTI,2020-07-20 00:00:00,5867.5,0
0.0,0.0,4.8,10.304,10.304,2.671,2.0,2.0,-1.0,1.0,0.0,-6.207,0.0,3.858,0.0,0.642,0.0,0.371,MARUTI,2020-07-27 00:00:00,6043.2998046875,0
0.0,0.0,5.8,12.673,12.673,1.453,2.0,2.0,-1.0,1.0,0.0,-10.845,0.0,8.719,0.0,1.225,0.0,0.443,MARUTI,2020-08-03 00:00:00,6165.2001953125,0
0.0,0.0,6.8,18.593,18.593,1.315,1.0,2.0,-1.0,1.0,0.0,-18.212,0.0,14.135,0.0,1.15,0.0,0.622,MARUTI,2020-08-10 00:00:00,6608.89990234375,0
0.0,0.0,7.8,18.93,18.93,1.435,4.0,2.0,-1.0,1.0,0.0,-16.605,0.0,13.191,0.0,0.68,0.0,0.65,MARUTI,2020-08-17 00:00:00,6768.39990234375,0
0.0,0.0,8.8,23.565,23.565,1.334,1.0,2.0,-1.0,1.0,0.0,-23.416,0.0,17.661,0.0,0.743,0.0,0.831,MARUTI,2020-08-24 00:00:00,7082.5,0
5.0,0.0,12.0,27.797,27.797,26.103,3.0,1.0,1.0,1.0,1.0,-0.998,0.0,1.065,0.0,0.75,0.0,1.0,MARUTI,2020-08-31 00:00:00,6839.9501953125,0
5.0,0.0,12.0,26.883,26.883,8.589,1.0,2.0,1.0,1.0,1.0,-1.828,0.0,3.13,0.0,1.63,0.0,1.0,MARUTI,2020-09-07 00:00:00,7209.14990234375,0
5.0,0.0,12.0,23.631,23.631,78.769,2.0,2.0,1.0,1.0,1.0,-2.127,0.0,0.3,0.0,1.078,0.0,0.98,MARUTI,2020-09-14 00:00:00,7128.85009765625,0
6.0,0.0,12.0,29.935,29.935,1.156,2.0,1.0,-1.0,1.0,0.0,-23.27,0.0,25.891,0.0,0.908,0.0,0.979,MARUTI,2020-09-21 00:00:00,6626.9501953125,0
6.0,0.0,12.0,26.127,26.127,4.051,2.0,3.0,-1.0,1.0,0.0,-13.003,0.0,6.45,0.0,1.031,0.0,0.872,MARUTI,2020-09-28 00:00:00,6703.0,0
6.0,0.0,12.0,26.715,26.715,1.8,2.0,3.0,-1.0,1.0,0.0,-18.589,0.0,14.84,0.0,0.665,0.0,0.89,MARUTI,2020-10-06 00:00:00,6892.39990234375,0
6.0,0.0,12.0,26.21,26.21,1.194,2.0,1.0,-1.0,1.0,0.0,-22.792,0.0,21.943,0.0,0.65,0.0,0.856,MARUTI,2020-10-13 00:00:00,7032.89990234375,0
16.0,1.0,5.0,12.733,12.733,3.66,4.0,1.0,1.0,0.0,0.0,-1.812,0.0,3.479,0.0,1.472,0.0,0.51,MARUTI,2020-10-27 00:00:00,7158.39990234375,0
13.0,1.0,14.0,19.345,19.345,2.844,3.0,1.0,1.0,0.0,0.0,-6.552,0.0,6.801,0.0,0.879,0.0,0.783,MARUTI,2020-11-03 00:00:00,6913.35009765625,1
10.0,0.0,2.8,7.738,7.738,1.097,1.0,2.0,1.0,0.0,0.0,-6.272,0.0,7.051,0.0,1.197,0.0,0.299,MARUTI,2020-11-10 00:00:00,6793.4501953125,1
0.0,0.0,5.0,8.321,8.321,27.738,1.0,5.0,-1.0,0.0,0.0,-1.468,0.0,0.3,0.0,0.118,0.0,0.346,MARUTI,2020-11-17 00:00:00,6981.4501953125,0
0.0,0.0,6.0,8.258,8.258,17.042,1.0,5.0,-1.0,0.0,0.0,-3.475,0.0,0.485,0.0,0.674,0.0,0.355,MARUTI,2020-11-24 00:00:00,7158.39990234375,0
4.0,0.0,5.8,8.572,8.572,1.489,1.0,5.0,-1.0,0.0,0.0,-5.162,0.0,5.756,0.0,0.874,0.0,0.342,MARUTI,2020-12-02 00:00:00,7206.5,0
1.0,0.0,5.2,17.203,17.203,57.344,1.0,3.0,1.0,1.0,1.0,-3.125,0.0,0.3,0.0,1.389,0.0,0.705,MARUTI,2020-12-09 00:00:00,7709.25,0
1.0,0.0,6.2,17.098,17.098,56.992,1.0,3.0,1.0,1.0,1.0,-3.094,0.0,0.3,0.0,0.692,0.0,0.735,MARUTI,2020-12-16 00:00:00,7796.35009765625,0
1.0,0.0,7.2,16.994,16.994,6.008,1.0,3.0,1.0,0.0,0.0,-7.709,0.0,2.829,0.0,0.914,0.0,0.71,MARUTI,2020-12-23 00:00:00,7449.9501953125,0
5.0,0.0,12.0,16.552,16.552,6.889,1.0,5.0,1.0,1.0,1.0,-4.995,0.0,2.402,0.0,0.913,0.0,0.73,MARUTI,2020-12-31 00:00:00,7649.60009765625,0
5.0,0.0,12.0,16.517,16.517,17.237,1.0,5.0,1.0,1.0,1.0,-4.799,0.0,0.958,0.0,0.753,0.0,0.74,MARUTI,2021-01-07 00:00:00,7566.0498046875,0
5.0,0.0,12.0,19.36,19.36,54.624,2.0,5.0,1.0,1.0,1.0,-2.271,0.0,0.354,0.0,0.738,0.0,0.876,MARUTI,2021-01-14 00:00:00,8149.4501953125,0
5.0,0.0,12.0,19.348,19.348,5.535,2.0,3.0,1.0,1.0,1.0,-2.21,0.0,3.495,0.0,0.859,0.0,0.861,MARUTI,2021-01-21 00:00:00,8076.75,0
9.0,0.0,2.4,9.903,9.903,3.202,2.0,1.0,-1.0,1.0,0.0,-0.35,0.0,3.093,0.0,2.039,0.0,0.316,MARUTI,2021-01-29 00:00:00,7206.64990234375,0
9.0,0.0,3.4,15.197,15.197,50.656,2.0,2.0,-1.0,1.0,0.0,-6.823,0.0,0.3,0.0,0.954,0.0,0.444,MARUTI,2021-02-05 00:00:00,7494.14990234375,0
9.0,0.0,4.4,15.197,15.197,50.656,2.0,2.0,-1.0,1.0,0.0,-7.206,0.0,0.3,0.0,0.689,0.0,0.48,MARUTI,2021-02-12 00:00:00,7568.5,0
9.0,0.0,5.4,15.197,15.197,50.656,2.0,2.0,-1.0,0.0,0.0,-4.832,0.0,0.3,0.0,0.726,0.0,0.519,MARUTI,2021-02-19 00:00:00,7323.0,0
21.0,1.0,7.0,17.471,17.471,1.042,3.0,1.0,1.0,-1.0,0.0,-16.793,1.0,16.767,0.0,1.417,0.0,0.627,MARUTI,2021-02-26 00:00:00,6866.14990234375,0
6.0,0.0,12.0,21.128,21.128,34.56,3.0,1.0,-1.0,0.0,0.0,-4.535,1.0,0.611,0.0,0.811,0.0,0.75,MARUTI,2021-03-05 00:00:00,7249.0,0
21.0,1.0,8.4,18.137,18.137,1.209,2.0,1.0,1.0,0.0,0.0,-14.801,0.0,15.005,0.0,0.797,0.0,0.718,MARUTI,2021-03-15 00:00:00,7089.2998046875,0
1.0,0.0,6.8,13.506,13.506,2.987,3.0,1.0,1.0,-1.0,0.0,-8.789,0.0,4.521,0.0,0.74,0.0,0.536,MARUTI,2021-03-22 00:00:00,7101.25,0
6.0,0.0,12.0,23.196,23.196,13.745,3.0,2.0,-1.0,-1.0,1.0,-0.432,0.0,1.688,0.0,0.817,0.0,0.788,MARUTI,2021-03-30 00:00:00,6851.7998046875,0
5.0,0.0,12.0,21.266,21.266,1.902,3.0,3.0,1.0,-1.0,0.0,-18.942,0.0,11.182,0.0,0.562,0.0,0.798,MARUTI,2021-04-07 00:00:00,6865.0,0
5.0,0.0,12.0,22.568,22.568,1.094,2.0,1.0,1.0,-1.0,0.0,-17.961,0.0,20.623,0.0,0.946,0.0,0.943,MARUTI,2021-04-15 00:00:00,6644.25,0
5.0,0.0,12.0,23.438,23.438,1.236,2.0,1.0,1.0,-1.0,0.0,-19.955,0.0,18.965,0.0,0.629,0.0,0.994,MARUTI,2021-04-23 00:00:00,6676.10009765625,0
6.0,0.0,12.0,21.079,21.079,16.919,3.0,1.0,-1.0,-1.0,1.0,-2.348,0.0,1.246,0.0,0.717,0.0,0.778,MARUTI,2021-04-30 00:00:00,6455.64990234375,0
5.0,0.0,12.0,18.668,18.668,1.523,1.0,3.0,1.0,-1.0,0.0,-14.519,0.0,12.256,0.0,0.543,0.0,0.852,MARUTI,2021-05-07 00:00:00,6703.0498046875,0
5.0,0.0,12.0,18.485,18.485,1.611,1.0,3.0,1.0,0.0,0.0,-13.625,0.0,11.473,0.0,0.698,0.0,0.876,MARUTI,2021-05-17 00:00:00,6717.85009765625,0
10.0,0.0,4.6,6.835,6.835,10.369,6.0,3.0,1.0,0.0,0.0,-0.719,0.0,0.659,0.0,0.584,0.0,0.353,MARUTI,2021-05-24 00:00:00,6871.60009765625,1
10.0,0.0,5.6,9.854,9.854,32.847,3.0,3.0,1.0,0.0,0.0,-1.4,0.0,0.3,0.0,0.536,0.0,0.518,MARUTI,2021-05-31 00:00:00,7086.2998046875,0
5.0,0.0,12.0,13.616,13.616,10.082,1.0,3.0,1.0,0.0,0.0,-2.332,0.0,1.351,0.0,0.743,0.0,0.679,MARUTI,2021-06-07 00:00:00,7275.64990234375,0
5.0,0.0,12.0,13.379,13.379,25.841,2.0,3.0,1.0,0.0,0.0,-1.936,0.0,0.518,0.0,0.35,0.0,0.692,MARUTI,2021-06-14 00:00:00,7177.85009765625,0
10.0,0.0,8.6,14.236,14.236,47.452,2.0,3.0,1.0,0.0,0.0,-5.526,0.0,0.3,0.0,1.236,0.0,0.777,MARUTI,2021-06-21 00:00:00,6899.89990234375,0
5.0,0.0,12.0,16.538,16.538,11.606,1.0,3.0,1.0,1.0,1.0,-0.209,0.0,1.425,0.0,1.646,0.0,0.897,MARUTI,2021-06-28 00:00:00,7596.25,0
5.0,0.0,12.0,17.138,17.138,47.545,2.0,3.0,1.0,1.0,1.0,-1.613,1.0,0.36,0.0,0.604,0.0,0.932,MARUTI,2021-07-05 00:00:00,7599.4501953125,0
5.0,0.0,12.0,17.48,17.48,15.772,3.0,3.0,1.0,1.0,1.0,-3.537,0.0,1.108,0.0,0.58,0.0,0.968,MARUTI,2021-07-12 00:00:00,7470.10009765625,0
6.0,0.0,12.0,19.442,19.442,1.976,3.0,2.0,-1.0,1.0,0.0,-14.118,0.0,9.84,0.0,0.435,0.0,1.0,MARUTI,2021-07-19 00:00:00,7165.5498046875,0
6.0,0.0,12.0,20.106,20.106,1.435,3.0,2.0,-1.0,1.0,0.0,-13.059,0.0,14.009,0.0,0.729,0.0,1.0,MARUTI,2021-07-27 00:00:00,7240.25,0
0.0,0.0,7.8,12.076,12.076,40.255,3.0,2.0,-1.0,0.0,0.0,-3.752,0.0,0.3,0.0,0.732,0.0,0.653,MARUTI,2021-08-03 00:00:00,7199.39990234375,0
